"site","title","url","all_types","nonobs"
"apostrophe.ua","Новости Украины - Жестокость на Закарпатье: сети шокировали фото животного, пострадавшего от живодера - Апостроф","https://apostrophe.ua/news/society/accidents/2018-06-07/jestokost-na-zakarpate-seti-shokirovali-foto-jivotnogo-postradavshego-ot-jivodera/132387","Достовірна новина;Маніпулятивний заголовок;Маніпуляції з емоціями","Маніпулятивний заголовок"
"podrobnosti.ua","В Одессе избили известного американского певца Билла Уоррена | podrobnosti.ua","http://podrobnosti.ua/2245025-v-odesse-izbili-izvestnogo-amerikanskogo-pevtsa-billa-uorrena.html","Ненадійне джерело інформації;Маніпуляції з емоціями","Маніпуляції з емоціями"
"obozrevatel.com","ИГИЛовцы из Ужгорода: в России выдумали новую угрозу - криминал новости Украины - Россия | Обозреватель 8 июня","https://www.obozrevatel.com/crime/igilovtsyi-iz-uzhgoroda-v-rossii-vyidumali-novuyu-ugrozu.htm","Ненадійне джерело інформації;Маніпулятивний заголовок","Маніпулятивний заголовок"
"strana.ua","Появился список депутатов, которые хотели запретить показывать украинцам ЧМ-2018","http://strana.ua/news/145415-143-deputata-proholosovali-za-holosovanie-pro-zapret-transljatsii-futbola-iz-rf.html","Достовірна новина;Маніпулятивний заголовок;Маніпуляції з емоціями","Маніпулятивний заголовок"
"from-ua.com","На кожного українця повісять борги жителів “ДНР” та “ЛНР”: новий закон шокує","http://from-ua.com/news/447244-na-kozhnogo-ukraincya-povisyat-borgi-zhiteliv-dnr-ta-lnr-novii-zakon-shokue.html","Ненадійне джерело інформації;Маніпулятивний заголовок","Маніпулятивний заголовок"
"kp.ru","Где отдохнуть в Ленобласти? Личные рецепты от губернатора Александра Дрозденко","http://kp.ru/daily/26839/3880616/","Достовірна новина;Маніпуляції з емоціями","Маніпуляції з емоціями"
"telegraf.com.ua","Принцесса Сисси: самая красивая и знаменитая женщина XIX века (Фото) - Женские новости - Новости Телеграф","https://telegraf.com.ua/zhizn/zhenshhinyi/4102441-printsessa-sissi-samaya-krasivaya-i-znamenitaya-zhenshhina-xix-veka-foto.html","Ненадійне джерело інформації;Маніпуляції з емоціями","Маніпуляції з емоціями"
"zik.ua","Бутусов різко відповів на цинічну заяву одіозного нардепа Мураєва щодо ""терориста Сенцова""","http://zik.ua/news/2018/06/08/butusov_rizko_vidpoviv_na_tsynichnu_zayavu_odioznogo_nardepa_muraieva_shchodo_1341239","Достовірна новина;Маніпулятивний заголовок","Маніпулятивний заголовок"
"vesti-ukr.com","Трамп насмешил своим знанием истории, обвинив канадцев в сожжении Белого дома | ВЕСТИ","http://vesti-ukr.com/mir/291673-tramp-obvinil-kanadtsev-v-sozhzhenii-beloho-doma","Достовірна новина;Маніпулятивний заголовок","Маніпулятивний заголовок"
"apostrophe.ua","Новости - Санкции - ерунда: появилось пояснение, как Трамп помогает России зарабатывать миллиарды долларов - Апостроф","https://apostrophe.ua/news/politics/2018-06-08/sankcii--erunda-poyavilos-poyasnenie-kak-tramp-pomogaet-rossii-zarabatyvat-milliardy-dollarov/132418","Достовірна новина;Маніпулятивний заголовок","Маніпулятивний заголовок"
"from-ua.com","Вот как на самом деле должна была окончиться история о ""Титанике""","http://from-ua.com/news/447253-vot-kak-na-samom-dele-dolzhna-bila-okonchitsya-istoriya-o-titanike.html","Недостовірна новина;Маніпуляції з емоціями","Маніпуляції з емоціями"
